Line,Strat Time,End Time
I wasn't so lucky.,"00:46:12,440 "," 00:46:14,238"
They call itmolecular disequilibrium.,"00:46:19,040 "," 00:46:22,033"
"A rather dull name, I think.","00:46:23,120 "," 00:46:25,077"
Doesn't quite do justiceto what it means.,"00:46:25,240 "," 00:46:28,119"
Every cell in my bodyis torn apart...,"00:46:28,680 "," 00:46:32,356"
and stitched back together.,"00:46:32,560 "," 00:46:34,074"
Over and over.,"00:46:35,000 "," 00:46:36,593"
Every day.,"00:46:36,760 "," 00:46:38,353"
I was still at S.H.I.E.L.D.when I got the call,"00:46:39,880 "," 00:46:41,792"
about a quantum anomalyin Argentina.,"00:46:41,880 "," 00:46:44,600"
"Hello, Ava.","00:46:47,840 "," 00:46:48,840"
My name's Bill.,"00:46:50,400 "," 00:46:51,516"
I was a friendof your father's.,"00:46:52,280 "," 00:46:54,158"
I brought you something.,"00:46:56,320 "," 00:46:57,595"
It's all right.Try again.,"00:47:02,120 "," 00:47:04,271"
That's it.,"00:47:05,840 "," 00:47:07,069"
Dr. Foster did his bestto keep me safe.,"00:47:07,440 "," 00:47:10,114"
But others at S.H.I.E.L.D.,"00:47:10,800 "," 00:47:12,280"
saw an opportunityin my affliction.,"00:47:12,360 "," 00:47:15,000"
"They built mea containment suit,","00:47:18,240 "," 00:47:19,833"
so I could control my phasing.,"00:47:19,920 "," 00:47:21,479"
And trained meto be a stealth operative.,"00:47:22,240 "," 00:47:23,959"
They weaponized me.,"00:47:25,400 "," 00:47:26,400"
I stole for them.Spied for them.,"00:47:27,720 "," 00:47:29,279"
Killed for them.,"00:47:30,960 "," 00:47:32,394"
And in exchange for my soul...,"00:47:32,880 "," 00:47:34,951"
they were going to cure me.,"00:47:35,280 "," 00:47:37,033"
They lied.,"00:47:40,360 "," 00:47:42,113"
"When S.H.I.E.L.D. collapsed,I took Ava in.","00:47:43,080 "," 00:47:45,640"
"I built the chamberto slow her decay,","00:47:46,040 "," 00:47:47,838"
but her conditionwas progressive.,"00:47:47,920 "," 00:47:49,216"
I didn't know how to cure it.,"00:47:49,240 "," 00:47:51,360"
"She wanted to kill you, Hank,but I told her no...","00:47:52,040 "," 00:47:54,714"
and that she shouldwatch you instead.,"00:47:54,880 "," 00:47:56,216"
"And sure enough,she discovered","00:47:56,240 "," 00:47:57,720"
that you werebuilding the tunnel.,"00:47:57,800 "," 00:47:59,120"
"Then, she told me about Lang.","00:48:01,440 "," 00:48:03,159"
"And the message from Janetinside his head,","00:48:03,320 "," 00:48:05,789"
that's when I...,"00:48:05,880 "," 00:48:07,416"
Christ's sake!,"00:48:07,440 "," 00:48:08,440"
That's me. I'm sorry.,"00:48:08,600 "," 00:48:09,954"
"Look, can you tell mewho's texting me?","00:48:10,040 "," 00:48:11,633"
"Cassie, 911.","00:48:12,720 "," 00:48:14,393"
That's my daughter.I need to text her back.,"00:48:14,560 "," 00:48:16,472"
"No, that's not happening.","00:48:16,640 "," 00:48:17,869"
"What, it's 911.That means it's an emergency.","00:48:18,080 "," 00:48:19,912"
"You're not makingdemands here, Lang.","00:48:20,120 "," 00:48:21,759"
You're not appreciatingthe gravity of the...,"00:48:21,960 "," 00:48:23,917"
"Okay, look, she's tryingto video chat me now.","00:48:25,160 "," 00:48:26,856"
Something might be wrong.Let me talk to her. Please.,"00:48:26,880 "," 00:48:29,634"
"Cassie, are you okay?What's the emergency?","00:48:32,240 "," 00:48:34,038"
I can't find my soccer shoes.,"00:48:34,200 "," 00:48:35,919"
What?,"00:48:36,200 "," 00:48:37,031"
I have a game tomorrow.,"00:48:37,200 "," 00:48:38,270"
"Hey, Scott,I know that they're there.","00:48:38,440 "," 00:48:39,656"
Can you just walk the phonearound the house?,"00:48:39,680 "," 00:48:41,176"
"No, I can't do that right now.","00:48:41,200 "," 00:48:42,600"
 Why not? Because I'm sick.,"00:48:42,760 "," 00:48:44,513"
"Hey, can you justmaybe look around","00:48:44,680 "," 00:48:45,776"
later then and call me back?,"00:48:45,800 "," 00:48:46,856"
Please? Thank you.,"00:48:46,880 "," 00:48:48,200"
"Bye, Daddy!","00:48:48,400 "," 00:48:49,595"
" Bye, peanut! Feel better!","00:48:49,760 "," 00:48:51,513"
"Feel better, buddy!","00:48:51,680 "," 00:48:52,680"
I'm sorry.It said emergency.,"00:48:53,040 "," 00:48:55,555"
"Ava, I want to help you.","00:48:55,880 "," 00:48:57,553"
She doesn't need your help.I know how to save her.,"00:48:57,720 "," 00:48:59,720"
"Oh, really? How?","00:48:59,880 "," 00:49:01,109"
Janet.,"00:49:01,280 "," 00:49:02,280"
"For the last 30 years,she's been down there","00:49:02,480 "," 00:49:03,976"
absorbing quantum energy.,"00:49:04,000 "," 00:49:05,000"
We can extract that energy.,"00:49:05,160 "," 00:49:06,514"
We can use it to repairAva's molecular structure...,"00:49:06,680 "," 00:49:08,990"
Extract it?,"00:49:09,160 "," 00:49:09,991"
 Yes. Are you insane?,"00:49:10,160 "," 00:49:11,230"
That would rip Janet apart.,"00:49:11,400 "," 00:49:12,993"
You don't know that.I'm gonna fire up your tunnel.,"00:49:13,160 "," 00:49:15,994"
When Janet's location,"00:49:16,160 "," 00:49:17,435"
"pops into Lang's head,he's gonna give it to me...","00:49:17,520 "," 00:49:19,016"
or I'm gonna turn him overto the FBI.,"00:49:19,040 "," 00:49:20,838"
What?,"00:49:21,000 "," 00:49:21,672"
You are gonnastay here...,"00:49:21,840 "," 00:49:23,593"
just in case I need your help.,"00:49:23,760 "," 00:49:25,752"
Like hell I would help you!,"00:49:26,720 "," 00:49:28,074"
You'll do whatever I say.,"00:49:28,240 "," 00:49:29,435"
You're gonna kill Janet!,"00:49:29,600 "," 00:49:30,776"
"I'd be more worriedabout yourself, Hank.","00:49:30,800 "," 00:49:32,632"
"Goddamn it, Bill!","00:49:32,800 "," 00:49:35,269"
" Dad? Calm down, Hank.","00:49:35,720 "," 00:49:37,200"
So help me God...,"00:49:37,800 "," 00:49:39,075"
The pills.,"00:49:40,080 "," 00:49:40,752"
It's his heart!He needs his pills.,"00:49:40,920 "," 00:49:42,434"
"Please, Dr. Foster.They're in the tin. Please.","00:49:42,600 "," 00:49:45,479"
He could die!,"00:49:46,760 "," 00:49:48,240"
Come on!,"00:49:48,400 "," 00:49:49,436"
Help him!,"00:49:49,600 "," 00:49:50,600"
"Dad, just hang on,all right?","00:49:50,880 "," 00:49:52,240"
Just keep breathing.Stay calm.,"00:49:52,280 "," 00:49:53,555"
"Help him, man! Come on!","00:49:53,760 "," 00:49:55,035"
The Altoid tin!,"00:49:55,200 "," 00:49:56,200"
Wait!,"00:49:58,360 "," 00:49:59,360"
"Thanks, guys.","00:50:03,520 "," 00:50:04,520"
Hank!,"00:50:05,400 "," 00:50:06,470"
Bill is fillingthat girl's head with lies.,"00:50:18,360 "," 00:50:20,955"
Elihas Starr was a traitor.He stole my plans.,"00:50:21,160 "," 00:50:24,358"
"Now, bring it down.All right, lock it in.","00:50:24,600 "," 00:50:26,876"
"No, no, no.The bolt is on the other side.","00:50:27,080 "," 00:50:29,595"
"Tighten that one down,then bring it down one notch.","00:50:29,760 "," 00:50:32,514"
Good job.,"00:50:32,680 "," 00:50:33,680"
It'll work.,"00:50:34,080 "," 00:50:35,080"
"Foster, he could have friedthe entire system.","00:50:35,240 "," 00:50:37,232"
"Look, we'll adjust the relays","00:50:37,400 "," 00:50:38,560"
"while you go reprogramthe settings, all right?","00:50:38,680 "," 00:50:40,520"
It's going to be fine.,"00:50:40,640 "," 00:50:42,233"
"So, this is it.","00:50:48,280 "," 00:50:49,111"
Yeah. You'd thinkwith all this time,"00:50:49,280 "," 00:50:51,237"
to prepare I'd be more ready.,"00:50:51,360 "," 00:50:52,874"
"Oh, going subatomic isn'tsomething you can prepare for.","00:50:53,040 "," 00:50:55,953"
It kind of melts your mind.,"00:50:56,120 "," 00:50:58,510"
I mean seeing my mom again.,"00:50:58,680 "," 00:51:00,512"
Oh.,"00:51:00,760 "," 00:51:01,830"
What if she's a completelydifferent person?,"00:51:03,480 "," 00:51:05,711"
"Yeah, like, uh,George Washington.","00:51:05,880 "," 00:51:08,315"
"I'm serious, Scott.","00:51:08,480 "," 00:51:09,834"
Or George Jefferson.,"00:51:10,400 "," 00:51:12,073"
What if she's forgottenabout me?,"00:51:13,920 "," 00:51:15,957"
When I was in prison...,"00:51:17,200 "," 00:51:19,157"
the only thing that got methrough was Cassie.,"00:51:19,320 "," 00:51:21,880"
I could have been locked upfor 100 years...,"00:51:22,040 "," 00:51:23,416"
I never would haveforgotten her.,"00:51:23,440 "," 00:51:24,794"
I know your momis counting the minutes,"00:51:27,080 "," 00:51:29,072"
until she can see you again.,"00:51:29,160 "," 00:51:31,117"
Thank you.,"00:51:32,720 "," 00:51:33,870"
Hey.,"00:51:41,440 "," 00:51:42,237"
We got a big problem.,"00:51:42,400 "," 00:51:43,720"
You forgotthe motion sensor lights,"00:51:43,880 "," 00:51:44,791"
on the back of the building.,"00:51:44,880 "," 00:51:45,677"
"Oh, no.","00:51:45,840 "," 00:51:47,320"
"And they're on the proposal,","00:51:47,480 "," 00:51:48,994"
and Karapetyanasked for them specifically.,"00:51:49,080 "," 00:51:50,696"
"Uh, yeah, look,it's been a little crazy.","00:51:50,720 "," 00:51:54,111"
"Look, maybe I could stop bytomorrow, take a look at it.","00:51:55,080 "," 00:51:56,976"
"No. No, no, no, no.","00:51:57,000 "," 00:51:58,000"
The meeting is first thingin the morning.,"00:51:58,040 "," 00:51:59,256"
You gotta come right nowand fix it.,"00:51:59,280 "," 00:52:00,680"
"I can't. I wish I could,but I can't leave.","00:52:00,880 "," 00:52:02,872"
"You know what,I'm coming to you.","00:52:03,040 "," 00:52:04,176"
I'll just bring the plans.They're on the laptop.,"00:52:04,200 "," 00:52:06,635"
And you can fix them there.,"00:52:06,800 "," 00:52:08,075"
"Just tell mewhere you are, okay?","00:52:08,160 "," 00:52:09,480"
It's complicated.,"00:52:09,640 "," 00:52:10,640"
What do you meanit's complicated?,"00:52:10,720 "," 00:52:12,040"
"As you can see, sir,","00:52:16,080 "," 00:52:18,117"
this systemis state of the art.,"00:52:18,200 "," 00:52:20,271"
"Security of tomorrow, today.","00:52:20,440 "," 00:52:22,671"
"Oh, that's so good!","00:52:22,840 "," 00:52:23,990"
"And I love the leanin, bro.Keep practicin'.","00:52:24,080 "," 00:52:25,816"
"Hey, I just gottadrive up to Scotty's,","00:52:25,840 "," 00:52:26,856"
so we can fix the plans.,"00:52:26,880 "," 00:52:27,880"
"But don't worry, I'll be backin plenty of time.","00:52:27,960 "," 00:52:29,536"
" As you can see... Oh, oh, oh!","00:52:29,560 "," 00:52:31,836"
Tell me you got the van washedfor tomorrow morning.,"00:52:32,640 "," 00:52:34,456"
"Down to the undercarriage,baby.","00:52:34,480 "," 00:52:36,039"
You sprungfor the undercarriage wash?,"00:52:36,200 "," 00:52:37,656"
"Well, you said get the works.","00:52:37,680 "," 00:52:38,909"
"That's a scam, bro. We livein California, not Minnesota.","00:52:39,080 "," 00:52:41,296"
He's right.,"00:52:41,320 "," 00:52:42,470"
"The undercarriage wash,","00:52:43,240 "," 00:52:45,357"
that's for cleaningoff road salt...,"00:52:45,440 "," 00:52:46,954"
laid down in ourmore snowladen sister states.,"00:52:47,120 "," 00:52:50,318"
"Who are you,and why do you know so much","00:52:50,520 "," 00:52:51,736"
about car wash protocol?,"00:52:51,760 "," 00:52:52,955"
"Well, my name is Sonny Burch.","00:52:53,880 "," 00:52:55,473"
"And I do my research, Luis.","00:52:55,640 "," 00:52:58,109"
"To wit, I have learnedfrom a friend of mine...","00:52:59,400 "," 00:53:02,677"
at the FBI that you are,"00:53:02,840 "," 00:53:04,479"
a known associateof Scott Lang...,"00:53:04,560 "," 00:53:06,199"
"a known associate of Hank Pym,who I've also learned...","00:53:06,360 "," 00:53:09,319"
has a portableshrinking laboratory...,"00:53:09,480 "," 00:53:12,120"
filled withall kinds of juicy tech.,"00:53:12,280 "," 00:53:14,636"
And you're gonna tell mewhere it is.,"00:53:14,800 "," 00:53:17,474"
"Well, I hate tobreak it to you,","00:53:17,760 "," 00:53:19,160"
but I don't knowwhat you're talking about.,"00:53:19,240 "," 00:53:21,357"
"Well, I sense a resistancein you, Luis.","00:53:22,000 "," 00:53:24,435"
And I have promised resultsto some dangerous people.,"00:53:24,600 "," 00:53:27,479"
"So, I'm gonna introduce youto my good friend, Uzman.","00:53:27,680 "," 00:53:31,515"
Now...,"00:53:32,560 "," 00:53:34,040"
Uzman is a master,"00:53:34,200 "," 00:53:36,032"
at extracting informationfrom the unwilling...,"00:53:36,120 "," 00:53:38,157"
through psychoactive means.,"00:53:38,360 "," 00:53:39,794"
"Oh, is that truth serum?","00:53:41,800 "," 00:53:43,120"
There's no such thingas truth serum.,"00:53:43,720 "," 00:53:45,712"
That's just nonsense from TV.,"00:53:45,880 "," 00:53:47,234"
"Well, what is it then?","00:53:47,400 "," 00:53:48,993"
It's a little concoction,"00:53:49,200 "," 00:53:50,759"
that he's been perfectingsince his days with the S.I.S.,"00:53:50,840 "," 00:53:53,560"
It makes you suggestibleand highly responsive.,"00:53:53,720 "," 00:53:56,599"
"Well, dude,that's truth serum.","00:53:56,760 "," 00:53:57,896"
"No, it's not.","00:53:57,920 "," 00:53:58,637"
"No offensing, but they soundlike truth serum to me.","00:53:58,800 "," 00:54:01,838"
 Right? It's not a truth serum.,"00:54:02,000 "," 00:54:04,037"
"Okay. Hey, I believe you.","00:54:04,200 "," 00:54:05,520"
It's not a truth serum.,"00:54:05,720 "," 00:54:07,000"
"I mean, if it walk like duckand talk like ducks...","00:54:07,080 "," 00:54:10,357"
The truth serum.,"00:54:10,520 "," 00:54:11,590"
"Well, I havea lot of allergies...","00:54:11,760 "," 00:54:13,513"
so you might wanna thinkabout that.,"00:54:13,680 "," 00:54:15,512"
We've got to getthat lab back.,"00:54:18,520 "," 00:54:20,113"
What?,"00:54:21,480 "," 00:54:22,480"
The chamber and the suitare barely helping anymore.,"00:54:23,400 "," 00:54:25,710"
How long have I got?,"00:54:27,360 "," 00:54:29,079"
"A couple of weeks, maybe.","00:54:32,400 "," 00:54:33,959"
"Well, then we'll make thembring the lab back.","00:54:36,320 "," 00:54:38,551"
How?,"00:54:38,720 "," 00:54:39,720"
"Lang. He hasa daughter, right?","00:54:40,880 "," 00:54:43,111"
You can't mean that.,"00:54:43,280 "," 00:54:44,316"
Ava!,"00:54:44,480 "," 00:54:45,880"
I tolerate a lot of the thingsyou do out there...,"00:54:47,800 "," 00:54:49,760"
but I won't be a partof anything like that.,"00:54:49,840 "," 00:54:51,672"
You're not the one who's about,"00:54:52,320 "," 00:54:53,416"
"to fade awayinto nothing, Bill.","00:54:53,440 "," 00:54:55,193"
I am!,"00:54:55,360 "," 00:54:56,396"
You said you could fix me!,"00:54:57,120 "," 00:54:59,077"
You promised.,"00:55:01,680 "," 00:55:03,433"
I know. I will.,"00:55:03,600 "," 00:55:05,432"
But not like that.,"00:55:05,600 "," 00:55:06,875"
You lay one fingeron that little girl...,"00:55:09,440 "," 00:55:11,477"
I won't help you.And we're done.,"00:55:11,960 "," 00:55:14,429"
Fine.,"00:55:19,920 "," 00:55:21,673"
There are other options.,"00:55:22,560 "," 00:55:24,631"
You know what? You're right.This isn't truth serum.,"00:55:38,400 "," 00:55:40,676"
Because I don't feel anything.,"00:55:40,840 "," 00:55:42,040"
That was a lie.I do feel something.,"00:55:42,200 "," 00:55:43,919"
This is truth serum!,"00:55:44,080 "," 00:55:45,080"
There's no such thing!,"00:55:45,120 "," 00:55:46,120"
Okay.,"00:55:46,280 "," 00:55:47,794"
"Okay, okay.","00:55:47,960 "," 00:55:50,111"
"Now, I'm gonna make thisreal easy for you, Luis.","00:55:50,320 "," 00:55:52,596"
Okay.,"00:55:52,760 "," 00:55:54,194"
Where is Scott Lang?,"00:55:56,240 "," 00:55:59,312"
"Well, see, that's complicated.","00:55:59,720 "," 00:56:00,920"
"Because when I first metScotty, he was in a bad place.","00:56:01,040 "," 00:56:02,976"
And I'm not talkin'about cell block D.,"00:56:03,000 "," 00:56:04,520"
"His wife had just filed fordivorce, and I was, like...","00:56:04,600 "," 00:56:06,256"
"Damn, homie. She dumped youwhen you're on lockup?","00:56:06,280 "," 00:56:08,320"
"And he was, like,Yeah, I know.","00:56:08,360 "," 00:56:09,376"
I thought I was gonna bewith her forever...,"00:56:09,400 "," 00:56:10,496"
but now I'm all alone.,"00:56:10,520 "," 00:56:11,520"
"And I was, like, Damn, homie.You know what?","00:56:11,600 "," 00:56:12,816"
"You gotta chin up, becauseyou'll find a new partner.","00:56:12,840 "," 00:56:14,216"
But you know what? I'm Luis.,"00:56:14,240 "," 00:56:15,469"
"And he says,You know what? I'm Scotty,","00:56:15,680 "," 00:56:16,816"
and we're gonna bebest friends.,"00:56:16,840 "," 00:56:18,016"
"Okay, hold on, hold on.","00:56:18,040 "," 00:56:19,056"
I like a good storyas much as the next person...,"00:56:19,080 "," 00:56:20,776"
but what in the helldoes this have to do,"00:56:20,800 "," 00:56:22,016"
with where Scott Lang is?,"00:56:22,040 "," 00:56:23,190"
I'm getting there.I'm getting there.,"00:56:23,400 "," 00:56:24,197"
"You put a dime in him,","00:56:24,400 "," 00:56:25,629"
you gotta let the whole songplay out.,"00:56:25,720 "," 00:56:27,056"
He like human jukebox.,"00:56:27,080 "," 00:56:28,799"
"Oh, my abuelita had a jukeboxin the restaurant!","00:56:28,960 "," 00:56:30,776"
"Yeah, only played Morrissey.","00:56:30,800 "," 00:56:32,996"
"And if anybody evercomplained, she'd be like...","00:56:33,200 "," 00:56:34,696"
"You know, Chicanos,we call him Moz.","00:56:35,840 "," 00:56:37,320"
"Then, iadios!","00:56:37,480 "," 00:56:38,480"
What can I say?We relate to his,"00:56:38,600 "," 00:56:40,000"
"melancholy ballads,you know?","00:56:40,080 "," 00:56:41,400"
" Lang! Right, right, right.","00:56:41,560 "," 00:56:42,789"
"So, anyway,Scotty gets out of jail,","00:56:43,000 "," 00:56:44,096"
and he starts workingfor Hank.,"00:56:44,120 "," 00:56:45,216"
"That's when he met Hope.And Hope's all, like...","00:56:45,240 "," 00:56:46,536"
I want nothing to dowith you.,"00:56:46,560 "," 00:56:47,914"
"Look at my hairdo,I'm all business.","00:56:48,000 "," 00:56:49,593"
"And then Scotty's, like,","00:56:49,800 "," 00:56:50,800"
"You know what, girl?My heart is all broken.","00:56:50,840 "," 00:56:51,976"
"And I'll probablynever find love again,","00:56:52,000 "," 00:56:53,096"
but damnif I want to kiss you!,"00:56:53,120 "," 00:56:54,376"
But then you fast forward,"00:56:54,400 "," 00:56:55,400"
"and they're allinto each other, right?","00:56:55,440 "," 00:56:56,576"
"And then Scotty's, like,","00:56:56,600 "," 00:56:57,431"
You know what?I can't tell you this...,"00:56:57,520 "," 00:56:58,936"
but I'm gonna go trash anairport with Captain America.,"00:56:58,960 "," 00:57:01,016"
"And then she said, I can'tbelieve you split like that!","00:57:01,040 "," 00:57:02,776"
"Smell you later, dummy.","00:57:02,800 "," 00:57:04,234"
"So, Scotty goeson house arrest.","00:57:04,440 "," 00:57:05,616"
"And he won't admit it,but his heart is all, like...","00:57:05,640 "," 00:57:07,256"
Damn! I thoughtHope coulda been,"00:57:07,280 "," 00:57:08,714"
"my new true partner,but I blew it!","00:57:08,800 "," 00:57:10,553"
But fate brought 'emback together.,"00:57:10,720 "," 00:57:11,856"
And then Hope's heartis all...,"00:57:11,880 "," 00:57:12,976"
I'm worriedthat I can't trust him...,"00:57:13,000 "," 00:57:14,593"
"and he's gonna screw upagain, and ruin everything!","00:57:14,760 "," 00:57:16,496"
"And thenmy heart is all, like...","00:57:16,520 "," 00:57:17,800"
That fancy raspberry fillingrepresents the company's red,"00:57:17,880 "," 00:57:19,776"
and we're days away fromgoing out of business. Oh!,"00:57:19,800 "," 00:57:21,656"
Out of business?,"00:57:21,680 "," 00:57:22,511"
Days away?,"00:57:22,680 "," 00:57:23,680"
Damn truth serum!,"00:57:23,720 "," 00:57:24,720"
I was trying to protectyou guys. I swear to God.,"00:57:24,840 "," 00:57:26,911"
"I was trying to bea good boss, but we're broke!","00:57:27,080 "," 00:57:28,960"
And the Karapetyan'sour last hope.,"00:57:29,120 "," 00:57:29,951"
"And if we don't show up,we're done!","00:57:30,040 "," 00:57:31,096"
That's terrible bossing!,"00:57:31,120 "," 00:57:32,236"
"Damn, bro!","00:57:32,400 "," 00:57:33,400"
 That's on me! That's on me! Hey!,"00:57:33,440 "," 00:57:35,120"
Enough.,"00:57:35,560 "," 00:57:37,199"
I'm gonna ask youone more time.,"00:57:39,480 "," 00:57:41,358"
Where is Scott Lang?,"00:57:42,600 "," 00:57:44,034"
"I've been trying to tell you,","00:57:44,200 "," 00:57:45,216"
"he's in a tricky spot,emotionally speaking.","00:57:45,240 "," 00:57:46,376"
Emotionally speaking.,"00:57:46,400 "," 00:57:47,720"
"Well, where is Scott Lang,literally speaking!","00:57:47,880 "," 00:57:50,918"
Oh!The woods.,"00:57:51,080 "," 00:57:52,355"
The woods?,"00:57:52,520 "," 00:57:53,680"
Baba Yaga!,"00:57:53,960 "," 00:57:55,280"
"What do you mean, the woods?","00:57:56,320 "," 00:57:57,959"
"The Muir Woods,the second fire road","00:57:58,160 "," 00:57:59,296"
off the Panoramic Highway!,"00:57:59,320 "," 00:58:00,436"
For God's sake!,"00:58:00,600 "," 00:58:01,716"
"Baba Yaga, come at night","00:58:03,680 "," 00:58:05,399"
"Little children, sleepy tight","00:58:05,560 "," 00:58:07,791"
Damn it!,"00:58:10,120 "," 00:58:11,713"
If that freakgets Pym's tech...,"00:58:13,400 "," 00:58:14,800"
I'm never gonna see it.,"00:58:14,960 "," 00:58:16,474"
"So, what do we do now?","00:58:16,680 "," 00:58:17,716"
It's easier to steal itfrom the Feds,"00:58:19,120 "," 00:58:20,759"
than from the boogeyman.,"00:58:20,840 "," 00:58:22,160"
"Hey, it's me. How'd you liketo get a promotion?","00:58:24,680 "," 00:58:27,752"
"I got the location on Pym,Van Dyne and Lang.","00:58:27,920 "," 00:58:31,630"
"But you gonnahave to take 'em down now,","00:58:31,800 "," 00:58:33,096"
because they ain't gonnabe there for long.,"00:58:33,120 "," 00:58:34,873"
"And when you do,you gonna get me that lab.","00:58:35,040 "," 00:58:37,077"
Understood.,"00:58:37,800 "," 00:58:39,393"
"Good news, gentlemen.","00:58:40,600 "," 00:58:42,193"
Feds are gonna dothe hard work for us.,"00:58:42,360 "," 00:58:44,556"
What are you lookin' at?Change my tires!,"00:58:45,240 "," 00:58:47,118"
Right.,"00:58:47,280 "," 00:58:48,280"
 Sir. Can you knock?,"00:58:50,320 "," 00:58:52,676"
"Sorry, sir.Uh, but I just got a lead.","00:58:53,400 "," 00:58:55,915"
"Ooh, I love leads.","00:58:57,160 "," 00:58:58,879"
System's in the green.,"00:59:05,680 "," 00:59:06,830"
Priming the coils.,"00:59:07,000 "," 00:59:08,593"
Full charge.,"00:59:10,960 "," 00:59:11,996"
As soonas the tunnel's open...,"00:59:12,160 "," 00:59:13,336"
let us knowif you get anything,"00:59:13,360 "," 00:59:14,496"
that could be a part ofher message.,"00:59:14,520 "," 00:59:15,616"
"Yeah, yeah. I will.","00:59:15,640 "," 00:59:16,960"
"Okay, then.","00:59:19,120 "," 00:59:20,634"
Here it goes.,"00:59:23,280 "," 00:59:24,280"
We did it!,"00:59:38,160 "," 00:59:39,753"
You got anything?,"00:59:40,280 "," 00:59:41,794"
Nothin'.,"00:59:45,000 "," 00:59:46,000"
"Well, just give it a minute,because it could...","00:59:46,400 "," 00:59:48,790"
No.,"00:59:50,120 "," 00:59:51,474"
"No, no, no, no!","00:59:51,640 "," 00:59:53,199"
What's happening?,"00:59:53,400 "," 00:59:54,400"
It's shutting down.Maybe our vectors are off.,"00:59:54,440 "," 00:59:56,240"
"We've gone over them a milliontimes, I know they're right!","00:59:56,320 "," 00:59:58,640"
Then what elsecould it be?,"00:59:58,760 "," 00:59:59,816"
I don't know!,"00:59:59,840 "," 01:00:01,638"
" Scott, what are you doing? Scott, get away from that!","01:00:07,440 "," 01:00:09,216"
"Scott, you can't...","01:00:09,240 "," 01:00:10,240"
"I'm sorry, I don't knowhow much time I have.","01:00:10,280 "," 01:00:12,040"
I need to fix the algorithm.,"01:00:12,120 "," 01:00:13,315"
"Trust me,after 30 years down here...","01:00:15,560 "," 01:00:17,870"
I've thought about it a lot.,"01:00:18,040 "," 01:00:19,713"
Janet?,"01:00:24,080 "," 01:00:25,196"
"Hi, honey.","01:00:28,040 "," 01:00:29,440"
Jellybean.,"01:00:32,920 "," 01:00:34,400"
Mom?,"01:00:34,960 "," 01:00:36,155"
It's not the reunionI'd imagined.,"01:00:37,160 "," 01:00:38,799"
It's all so rushed.,"01:00:38,960 "," 01:00:40,713"
You two have donesuch great work.,"01:00:40,880 "," 01:00:43,190"
You just need a little...,"01:00:43,360 "," 01:00:45,317"
nudge.,"01:00:45,720 "," 01:00:46,995"
"Janet,how is this possible?","01:01:02,240 "," 01:01:04,755"
It wasn't a message you put,"01:01:06,280 "," 01:01:07,714"
in Scott's head.It was an antenna.,"01:01:07,800 "," 01:01:09,160"
Clever girl.,"01:01:09,280 "," 01:01:10,839"
I'm so proud of you.,"01:01:11,280 "," 01:01:13,317"
"Honey, tell us where you are.","01:01:13,520 "," 01:01:15,193"
Tell us how to find you.,"01:01:15,400 "," 01:01:16,959"
"No, the probability fieldsare too complex.","01:01:17,120 "," 01:01:18,952"
That's why I neededto talk to you.,"01:01:19,120 "," 01:01:20,480"
You have to follow my voice.,"01:01:20,640 "," 01:01:22,040"
Of course!,"01:01:22,480 "," 01:01:23,550"
Like tracing a callback to its source!,"01:01:23,720 "," 01:01:25,598"
I'm tracking your signalusing subatomic frequencies...,"01:01:30,560 "," 01:01:33,678"
between point 2and point 9.,"01:01:33,840 "," 01:01:36,116"
I'd narrow it to 4 and 6.,"01:01:36,280 "," 01:01:37,794"
That's too tight.We could miss you.,"01:01:38,000 "," 01:01:39,256"
Look at us squabbling again.,"01:01:39,280 "," 01:01:40,873"
"Fine. All right,between 3 and 7.","01:01:41,840 "," 01:01:44,435"
"Our first fight in decades,and it's over just like that.","01:01:44,720 "," 01:01:47,997"
Bullseye.,"01:02:02,360 "," 01:02:04,113"
Source lock.,"01:02:04,600 "," 01:02:05,875"
It's you.,"01:02:06,040 "," 01:02:07,554"
We got it!,"01:02:07,800 "," 01:02:09,757"
You have to meet meat these exact coordinates.,"01:02:10,400 "," 01:02:12,471"
"In the wasteland,beyond the quantum void.","01:02:12,640 "," 01:02:15,155"
"It's very dangerous,","01:02:15,320 "," 01:02:16,470"
"especially on the human mind,so be careful.","01:02:16,560 "," 01:02:18,597"
Time and space work verydifferently down here.,"01:02:18,760 "," 01:02:21,320"
You have 2 hours.,"01:02:21,480 "," 01:02:22,880"
"After that, the probabilityfields will shift...","01:02:23,040 "," 01:02:24,856"
and it'll be another century,"01:02:24,880 "," 01:02:25,896"
before they alignlike this again.,"01:02:25,920 "," 01:02:27,354"
We'll find you.,"01:02:27,520 "," 01:02:29,512"
"I know you will, Jellybean.","01:02:35,880 "," 01:02:38,395"
Nope.,"01:02:42,960 "," 01:02:44,440"
Nothing. I got nothing.No sign of Janet.,"01:02:44,600 "," 01:02:46,432"
Perfect.,"01:02:46,600 "," 01:02:47,636"
How did we get up here?,"01:02:49,640 "," 01:02:51,120"
"All right, first you're gonnasee all kinds of lights...","01:02:56,040 "," 01:02:57,816"
and it's gonna getreally trippy...,"01:02:57,840 "," 01:02:59,136"
but then it's gonna turn blackand silent. Really silent.,"01:02:59,160 "," 01:03:01,880"
"Scott, I'll be fine.","01:03:02,080 "," 01:03:03,480"
